"orthology_group","gene_stable_id","protein_stable_id","species","orthology_designation"
"000066130","AT3G53520","AT3G53520.4","arabidopsis_thaliana","all life"
"000066130","AT3G62830","AT3G62830.1","arabidopsis_thaliana","all life"
"000066130","AT3G63140","AT3G63140.1","arabidopsis_thaliana","all life"
"000066130","AT4G00110","AT4G00110.1","arabidopsis_thaliana","all life"
"000066130","AT4G10960","AT4G10960.1","arabidopsis_thaliana","all life"
"000066130","AT4G12250","AT4G12250.1","arabidopsis_thaliana","all life"
"000066130","AT4G13660","AT4G13660.1","arabidopsis_thaliana","all life"
"000066130","AT4G20460","AT4G20460.1","arabidopsis_thaliana","all life"
"000066130","AT4G23920","AT4G23920.1","arabidopsis_thaliana","all life"
"000066130","AT4G27250","AT4G27250.1","arabidopsis_thaliana","all life"
"000066130","AT4G30440","AT4G30440.1","arabidopsis_thaliana","all life"
"000066130","AT4G30470","AT4G30470.1","arabidopsis_thaliana","all life"
"000066130","AT4G31530","AT4G31530.2","arabidopsis_thaliana","all life"
"000066130","AT4G33030","AT4G33030.1","arabidopsis_thaliana","all life"
"000066130","AT4G33360","AT4G33360.1","arabidopsis_thaliana","all life"
"000066130","AT4G34540","AT4G34540.1","arabidopsis_thaliana","all life"
"000066130","AT4G35420","AT4G35420.1","arabidopsis_thaliana","all life"
"000066130","AT4G39230","AT4G39230.1","arabidopsis_thaliana","all life"
"000066130","AT5G14700","AT5G14700.1","arabidopsis_thaliana","all life"
"000066130","AT5G19440","AT5G19440.1","arabidopsis_thaliana","all life"
"000066130","AT5G28840","AT5G28840.1","arabidopsis_thaliana","all life"
"000066130","AT5G42800","AT5G42800.1","arabidopsis_thaliana","all life"
"000066130","AT5G44480","AT5G44480.1","arabidopsis_thaliana","all life"
"000066130","AT5G58490","AT5G58490.1","arabidopsis_thaliana","all life"
"000066130","AT5G59290","AT5G59290.2","arabidopsis_thaliana","all life"
"000066130","ENSDARG00000001463","ENSDARP00000001363","danio_rerio","all life"
"000066130","ENSDARG00000019747","ENSDARP00000025516","danio_rerio","all life"
"000066130","ENSDARG00000069926","ENSDARP00000061320","danio_rerio","all life"
"000066130","ENSG00000088451","ENSP00000261296","homo_sapiens","all life"
"000066130","ENSG00000104522","ENSP00000398803","homo_sapiens","all life"
"000066130","ENSG00000112699","ENSP00000370194","homo_sapiens","all life"
"000066130","ENSG00000115652","ENSP00000283148","homo_sapiens","all life"
"000066130","ENSG00000117308","ENSP00000483375","homo_sapiens","all life"
"000066130","ENSG00000147383","ENSP00000359297","homo_sapiens","all life"
"000066130","ENSG00000203859","ENSP00000445122","homo_sapiens","all life"
"000066130","ENSMUSG00000027869","ENSMUSP00000029463","mus_musculus","all life"
"000066130","ENSMUSG00000027871","ENSMUSP00000102630","mus_musculus","all life"
"000066130","ENSMUSG00000038092","ENSMUSP00000041442","mus_musculus","all life"
"000066130","ENSMUSG00000062410","ENSMUSP00000102633","mus_musculus","all life"
"000066130","ENSMUSG00000063730","ENSMUSP00000102636","mus_musculus","all life"
"000066130","ENSMUSG00000090817","ENSMUSP00000139967","mus_musculus","all life"
"000066130","ENSMUSG00000095143","ENSMUSP00000142522","mus_musculus","all life"
"000066130","ENSMUSG00000095388","ENSMUSP00000055886","mus_musculus","all life"
"000066130","FBgn0035147","FBpp0072455","drosophila_melanogaster","all life"
"000066130","FBgn0039130","FBpp0083882","drosophila_melanogaster","all life"
"000066130","SPAC513.07","SPAC513.07.1:pep","schizosaccharomyces_pombe","all life"
"000066130","SPBC1773.04","SPBC1773.04.1:pep","schizosaccharomyces_pombe","all life"
"000066130","SPBC2A9.02","SPBC2A9.02.1:pep","schizosaccharomyces_pombe","all life"
"000066130","WBGene00015298","C01F1.3a.1","caenorhabditis_elegans","all life"
"000066130","WBGene00016319","C32D5.12.1","caenorhabditis_elegans","all life"
"000066130","WBGene00017429","F13D11.4.2","caenorhabditis_elegans","all life"
"000066130","WBGene00022498","ZC8.1.1","caenorhabditis_elegans","all life"
"000066130","WBGene00022616","ZC449.6.1","caenorhabditis_elegans","all life"
"000066130","YDR541C","YDR541C","saccharomyces_cerevisiae","all life"
"000066130","YGL039W","YGL039W","saccharomyces_cerevisiae","all life"
"000066130","YGL157W","YGL157W","saccharomyces_cerevisiae","all life"
"000066130","YLL056C","YLL056C","saccharomyces_cerevisiae","all life"
"000066130","YOL151W","YOL151W","saccharomyces_cerevisiae","all life"
"000066130","b0868","AAC73955","escherichia_coli","all life"
"000066130","b0869","AAC73956","escherichia_coli","all life"
"000066130","b2052","AAC75113","escherichia_coli","all life"
"000066130","b3619","AAC76643","escherichia_coli","all life"
"000066131","AT1G02000","AT1G02000.1","arabidopsis_thaliana","all life"
"000066131","AT1G08200","AT1G08200.1","arabidopsis_thaliana","all life"
"000066131","AT1G09340","AT1G09340.2","arabidopsis_thaliana","all life"
"000066131","AT1G09480","AT1G09480.1","arabidopsis_thaliana","all life"
"000066131","AT1G09490","AT1G09490.1","arabidopsis_thaliana","all life"
"000066131","AT1G09500","AT1G09500.1","arabidopsis_thaliana","all life"
"000066131","AT1G09510","AT1G09510.1","arabidopsis_thaliana","all life"
"000066131","AT1G12780","AT1G12780.1","arabidopsis_thaliana","all life"
"000066131","AT1G15950","AT1G15950.1","arabidopsis_thaliana","all life"
"000066131","AT1G16720","AT1G16720.2","arabidopsis_thaliana","all life"
"000066131","AT1G17890","AT1G17890.1","arabidopsis_thaliana","all life"
"000066131","AT1G19540","AT1G19540.1","arabidopsis_thaliana","all life"
"000066131","AT1G19690","AT1G19690.1","arabidopsis_thaliana","all life"
"000066131","AT1G25460","AT1G25460.1","arabidopsis_thaliana","all life"
"000066131","AT1G30620","AT1G30620.4","arabidopsis_thaliana","all life"
"000066131","AT1G32100","AT1G32100.1","arabidopsis_thaliana","all life"
"000066131","AT1G51410","AT1G51410.1","arabidopsis_thaliana","all life"
"000066131","AT1G61720","AT1G61720.1","arabidopsis_thaliana","all life"
"000066131","AT1G63000","AT1G63000.1","arabidopsis_thaliana","all life"
"000066131","AT1G63180","AT1G63180.1","arabidopsis_thaliana","all life"
"000066131","AT1G64440","AT1G64440.1","arabidopsis_thaliana","all life"
"000066131","AT1G66800","AT1G66800.1","arabidopsis_thaliana","all life"
"000066131","AT1G68540","AT1G68540.1","arabidopsis_thaliana","all life"
"000066131","AT1G73250","AT1G73250.1","arabidopsis_thaliana","all life"
"000066131","AT1G75280","AT1G75280.1","arabidopsis_thaliana","all life"
"000066131","AT1G75290","AT1G75290.2","arabidopsis_thaliana","all life"
"000066131","AT1G75300","AT1G75300.1","arabidopsis_thaliana","all life"
"000066131","AT1G76470","AT1G76470.1","arabidopsis_thaliana","all life"
"000066131","AT1G80820","AT1G80820.1","arabidopsis_thaliana","all life"
"000066131","AT2G02400","AT2G02400.1","arabidopsis_thaliana","all life"
"000066131","AT2G23910","AT2G23910.1","arabidopsis_thaliana","all life"
"000066131","AT2G27860","AT2G27860.1","arabidopsis_thaliana","all life"
"000066131","AT2G28755","AT2G28755.1","arabidopsis_thaliana","all life"
"000066131","AT2G28760","AT2G28760.4","arabidopsis_thaliana","all life"
"000066131","AT2G33590","AT2G33590.1","arabidopsis_thaliana","all life"
"000066131","AT2G33600","AT2G33600.1","arabidopsis_thaliana","all life"
"000066131","AT2G33630","AT2G33630.1","arabidopsis_thaliana","all life"
"000066131","AT2G34850","AT2G34850.2","arabidopsis_thaliana","all life"
"000066131","AT2G45310","AT2G45310.1","arabidopsis_thaliana","all life"
"000066131","AT2G45400","AT2G45400.1","arabidopsis_thaliana","all life"
"000066131","AT2G47650","AT2G47650.2","arabidopsis_thaliana","all life"
"000066131","AT3G23820","AT3G23820.1","arabidopsis_thaliana","all life"
"000066131","AT3G46440","AT3G46440.2","arabidopsis_thaliana","all life"
"000066131","AT3G53520","AT3G53520.4","arabidopsis_thaliana","all life"
"000066131","AT3G62830","AT3G62830.1","arabidopsis_thaliana","all life"
"000066131","AT3G63140","AT3G63140.1","arabidopsis_thaliana","all life"
"000066131","AT4G00110","AT4G00110.1","arabidopsis_thaliana","all life"
"000066131","AT4G10960","AT4G10960.1","arabidopsis_thaliana","all life"
"000066131","AT4G12250","AT4G12250.1","arabidopsis_thaliana","all life"
"000066131","AT4G13660","AT4G13660.1","arabidopsis_thaliana","all life"
"000066131","AT4G20460","AT4G20460.1","arabidopsis_thaliana","all life"
"000066131","AT4G23920","AT4G23920.1","arabidopsis_thaliana","all life"
"000066131","AT4G27250","AT4G27250.1","arabidopsis_thaliana","all life"
"000066131","AT4G30440","AT4G30440.1","arabidopsis_thaliana","all life"
"000066131","AT4G30470","AT4G30470.1","arabidopsis_thaliana","all life"
"000066131","AT4G31530","AT4G31530.2","arabidopsis_thaliana","all life"
"000066131","AT4G33030","AT4G33030.1","arabidopsis_thaliana","all life"
"000066131","AT4G33360","AT4G33360.1","arabidopsis_thaliana","all life"
"000066131","AT4G34540","AT4G34540.1","arabidopsis_thaliana","all life"
"000066131","AT4G35420","AT4G35420.1","arabidopsis_thaliana","all life"
"000066131","AT4G39230","AT4G39230.1","arabidopsis_thaliana","all life"
"000066131","AT5G14700","AT5G14700.1","arabidopsis_thaliana","all life"
"000066131","AT5G19440","AT5G19440.1","arabidopsis_thaliana","all life"
"000066131","AT5G28840","AT5G28840.1","arabidopsis_thaliana","all life"
"000066131","AT5G42800","AT5G42800.1","arabidopsis_thaliana","all life"
"000066131","AT5G44480","AT5G44480.1","arabidopsis_thaliana","all life"
"000066131","AT5G58490","AT5G58490.1","arabidopsis_thaliana","all life"
"000066131","AT5G59290","AT5G59290.2","arabidopsis_thaliana","all life"
"000066131","ENSDARG00000001463","ENSDARP00000001363","danio_rerio","all life"
"000066131","ENSDARG00000019747","ENSDARP00000025516","danio_rerio","all life"
"000066131","ENSDARG00000069926","ENSDARP00000061320","danio_rerio","all life"
"000066131","ENSG00000088451","ENSP00000261296","homo_sapiens","all life"
"000066131","ENSG00000104522","ENSP00000398803","homo_sapiens","all life"
"000066131","ENSG00000112699","ENSP00000370194","homo_sapiens","all life"
"000066131","ENSG00000115652","ENSP00000283148","homo_sapiens","all life"
"000066131","ENSG00000117308","ENSP00000483375","homo_sapiens","all life"
"000066131","ENSG00000147383","ENSP00000359297","homo_sapiens","all life"
"000066131","ENSG00000203857","ENSP00000358421","homo_sapiens","all life"
"000066131","ENSG00000203859","ENSP00000445122","homo_sapiens","all life"
"000066131","ENSMUSG00000027869","ENSMUSP00000029463","mus_musculus","all life"
"000066131","ENSMUSG00000027871","ENSMUSP00000102630","mus_musculus","all life"
"000066131","ENSMUSG00000038092","ENSMUSP00000041442","mus_musculus","all life"
"000066131","ENSMUSG00000062410","ENSMUSP00000102633","mus_musculus","all life"
"000066131","ENSMUSG00000063730","ENSMUSP00000102636","mus_musculus","all life"
"000066131","ENSMUSG00000090817","ENSMUSP00000139967","mus_musculus","all life"
"000066131","ENSMUSG00000095143","ENSMUSP00000142522","mus_musculus","all life"
"000066131","ENSMUSG00000095388","ENSMUSP00000055886","mus_musculus","all life"
"000066131","FBgn0035147","FBpp0072455","drosophila_melanogaster","all life"
"000066131","FBgn0039130","FBpp0083882","drosophila_melanogaster","all life"
"000066131","SPAC513.07","SPAC513.07.1:pep","schizosaccharomyces_pombe","all life"
"000066131","SPBC1773.04","SPBC1773.04.1:pep","schizosaccharomyces_pombe","all life"
"000066131","SPBC2A9.02","SPBC2A9.02.1:pep","schizosaccharomyces_pombe","all life"
"000066131","WBGene00015298","C01F1.3a.1","caenorhabditis_elegans","all life"
"000066131","WBGene00016319","C32D5.12.1","caenorhabditis_elegans","all life"
"000066131","WBGene00017429","F13D11.4.2","caenorhabditis_elegans","all life"
"000066131","WBGene00022498","ZC8.1.1","caenorhabditis_elegans","all life"
"000066131","WBGene00022616","ZC449.6.1","caenorhabditis_elegans","all life"
"000066131","YDR541C","YDR541C","saccharomyces_cerevisiae","all life"
"000066131","YGL039W","YGL039W","saccharomyces_cerevisiae","all life"
"000066131","YGL157W","YGL157W","saccharomyces_cerevisiae","all life"
"000066131","YLL056C","YLL056C","saccharomyces_cerevisiae","all life"
"000066131","YOL151W","YOL151W","saccharomyces_cerevisiae","all life"
"000066131","b0868","AAC73955","escherichia_coli","all life"
"000066131","b0869","AAC73956","escherichia_coli","all life"
"000066131","b2052","AAC75113","escherichia_coli","all life"
"000066131","b3619","AAC76643","escherichia_coli","all life"
"000066205","AT1G55805","AT1G55805.1","arabidopsis_thaliana","all life"
"000066205","AT4G26500","AT4G26500.1","arabidopsis_thaliana","all life"
"000066205","ENSDARG00000039915","ENSDARP00000058384","danio_rerio","all life"
"000066205","ENSG00000163170","ENSP00000331369","homo_sapiens","all life"
"000066205","ENSG00000178096","ENSP00000358149","homo_sapiens","all life"
"000066205","ENSMUSG00000015943","ENSMUSP00000102716","mus_musculus","all life"
"000066205","FBgn0051126","FBpp0084043","drosophila_melanogaster","all life"
"000066205","SPBC16E9.06c","SPBC16E9.06c.1:pep","schizosaccharomyces_pombe","all life"
"000066205","WBGene00019658","K11H12.1.1","caenorhabditis_elegans","all life"
"000066205","YAL044W-A","YAL044W-A","saccharomyces_cerevisiae","all life"
"000066205","b0435","AAC73538","escherichia_coli","all life"
"000066325","AT1G20480","AT1G20480.1","arabidopsis_thaliana","all life"
"000066325","AT1G20490","AT1G20490.2","arabidopsis_thaliana","all life"
"000066325","AT1G20500","AT1G20500.1","arabidopsis_thaliana","all life"
"000066325","AT1G20510","AT1G20510.1","arabidopsis_thaliana","all life"
"000066325","AT1G49430","AT1G49430.1","arabidopsis_thaliana","all life"
"000066325","AT1G51680","AT1G51680.1","arabidopsis_thaliana","all life"
"000066325","AT1G62940","AT1G62940.1","arabidopsis_thaliana","all life"
"000066325","AT1G64400","AT1G64400.1","arabidopsis_thaliana","all life"
"000066325","AT1G65060","AT1G65060.1","arabidopsis_thaliana","all life"
"000066325","AT1G77590","AT1G77590.1","arabidopsis_thaliana","all life"
"000066325","AT2G04350","AT2G04350.1","arabidopsis_thaliana","all life"
"000066325","AT2G47240","AT2G47240.2","arabidopsis_thaliana","all life"
"000066325","AT2G47245","AT2G47245.1","arabidopsis_thaliana","all life"
"000066325","AT3G05970","AT3G05970.1","arabidopsis_thaliana","all life"
"000066325","AT3G21230","AT3G21230.1","arabidopsis_thaliana","all life"
"000066325","AT3G21240","AT3G21240.1","arabidopsis_thaliana","all life"
"000066325","AT3G23790","AT3G23790.1","arabidopsis_thaliana","all life"
"000066325","AT4G05160","AT4G05160.1","arabidopsis_thaliana","all life"
"000066325","AT4G11030","AT4G11030.1","arabidopsis_thaliana","all life"
"000066325","AT4G14070","AT4G14070.1","arabidopsis_thaliana","all life"
"000066325","AT4G19010","AT4G19010.1","arabidopsis_thaliana","all life"
"000066325","AT4G23850","AT4G23850.1","arabidopsis_thaliana","all life"
"000066325","AT5G27600","AT5G27600.1","arabidopsis_thaliana","all life"
"000066325","AT5G35930","AT5G35930.4","arabidopsis_thaliana","all life"
"000066325","AT5G38120","AT5G38120.1","arabidopsis_thaliana","all life"
"000066325","AT5G63380","AT5G63380.1","arabidopsis_thaliana","all life"
"000066325","ENSDARG00000046054","ENSDARP00000067708","danio_rerio","all life"
"000066325","ENSG00000068366","ENSP00000339787","homo_sapiens","all life"
"000066325","ENSG00000083807","ENSP00000263093","homo_sapiens","all life"
"000066325","ENSG00000103740","ENSP00000258873","homo_sapiens","all life"
"000066325","ENSG00000123983","ENSP00000350012","homo_sapiens","all life"
"000066325","ENSG00000130304","ENSP00000252595","homo_sapiens","all life"
"000066325","ENSG00000130377","ENSP00000465589","homo_sapiens","all life"
"000066325","ENSG00000140284","ENSP00000267842","homo_sapiens","all life"
"000066325","ENSG00000143554","ENSP00000271857","homo_sapiens","all life"
"000066325","ENSG00000151726","ENSP00000422607","homo_sapiens","all life"
"000066325","ENSG00000167114","ENSP00000300456","homo_sapiens","all life"
"000066325","ENSG00000197142","ENSP00000348429","homo_sapiens","all life"
"000066325","ENSMUSG00000027932","ENSMUSP00000029541","mus_musculus","all life"
"000066325","FBgn0000527","FBpp0083505","drosophila_melanogaster","all life"
"000066325","FBgn0027348","FBpp0080167","drosophila_melanogaster","all life"
"000066325","FBgn0027601","FBpp0292386","drosophila_melanogaster","all life"
"000066325","FBgn0033733","FBpp0087065","drosophila_melanogaster","all life"
"000066325","FBgn0034552","FBpp0071489","drosophila_melanogaster","all life"
"000066325","FBgn0034553","FBpp0071488","drosophila_melanogaster","all life"
"000066325","FBgn0034999","FBpp0072175","drosophila_melanogaster","all life"
"000066325","FBgn0035006","FBpp0072262","drosophila_melanogaster","all life"
"000066325","FBgn0035641","FBpp0076733","drosophila_melanogaster","all life"
"000066325","FBgn0035642","FBpp0290125","drosophila_melanogaster","all life"
"000066325","FBgn0037996","FBpp0082094","drosophila_melanogaster","all life"
"000066325","FBgn0038730","FBpp0083209","drosophila_melanogaster","all life"
